Order,Family,Genus,Species_Count
Fabales,Fabaceae,Dalea,39
Fabales,Fabaceae,Marina,6
Fabales,Fabaceae,Eysenhardtia,4
Fabales,Fabaceae,Errazurizia,3
Fabales,Fabaceae,Apoplanesia,1
Fabales,Fabaceae,Psorothamnus,9
Fabales,Fabaceae,Brya,2
Fabales,Fabaceae,Stylosanthes,39
Fabales,Fabaceae,Paramachaerium,2
Fabales,Fabaceae,Cranocarpus,1
Fabales,Fabaceae,Acosmium,4
Fabales,Fabaceae,Centrolobium,7
Fabales,Fabaceae,Etaballia,1
Fabales,Fabaceae,Fiebrigiella,1
Fabales,Fabaceae,Maraniona,1
Fabales,Fabaceae,Cascaronia,1
Fabales,Fabaceae,Fissicalyx,1
Fabales,Fabaceae,Arachis,51
Fabales,Fabaceae,Ramorinoa,1
Fabales,Fabaceae,Platypodium,1
Fabales,Fabaceae,Platymiscium,19
Fabales,Fabaceae,Pterocarpus,31
Fabales,Fabaceae,Geoffroea,2
Fabales,Fabaceae,Riedeliella,2
Fabales,Fabaceae,Tipuana,1
Fabales,Fabaceae,Grazielodendron,1
Fabales,Fabaceae,Discolobium,2
Fabales,Fabaceae,Inocarpus,1
Fabales,Fabaceae,Chapmannia,7
Fabales,Fabaceae,Zornia,48
Fabales,Fabaceae,Poiretia,7
Fabales,Fabaceae,Adesmia,43
Fabales,Fabaceae,Amicia,7
Fabales,Fabaceae,Nissolia,9
Fabales,Fabaceae,Chaetocalyx,9
Fabales,Fabaceae,Geissaspis,3
Fabales,Fabaceae,Kotschya,5
Fabales,Fabaceae,Ormocarpopsis,8
Fabales,Fabaceae,Diphysa,11
Fabales,Fabaceae,Ormocarpum,21
Fabales,Fabaceae,Dalbergia,106
Fabales,Fabaceae,Weberbauerella,1
Fabales,Fabaceae,Pictetia,8
Fabales,Fabaceae,Soemmeringia,1
Fabales,Fabaceae,Steinbachiella,1
Fabales,Fabaceae,Aeschynomene,61
Fabales,Fabaceae,Humularia,2
Fabales,Fabaceae,Bryaspis,2
Fabales,Fabaceae,Cyclocarpa,1
Fabales,Fabaceae,Machaerium,63
Fabales,Fabaceae,Smithia,11
Fabales,Fabaceae,Lecointea,3
Fabales,Fabaceae,Zollernia,8
Fabales,Fabaceae,Uribea,1
Fabales,Fabaceae,Harleyodendron,1
Fabales,Fabaceae,Exostyles,4
Fabales,Fabaceae,Holocalyx,1
Fabales,Fabaceae,Hymenolobium,13
Fabales,Fabaceae,Andira,27
Fabales,Fabaceae,Dipteryx,12
Fabales,Fabaceae,Monopteryx,2
Fabales,Fabaceae,Taralea,3
Fabales,Fabaceae,Pterodon,3
Fabales,Fabaceae,Dussia,7
Fabales,Fabaceae,Petaladenium,1
Fabales,Fabaceae,Mildbraediodendron,1
Fabales,Fabaceae,Myroxylon,2
Fabales,Fabaceae,Amburana,2
Fabales,Fabaceae,Cordyla,3
Fabales,Fabaceae,Myrospermum,2
Fabales,Fabaceae,Myrocarpus,4
Fabales,Fabaceae,Alexa,6
Fabales,Fabaceae,Uleanthus,1
Fabales,Fabaceae,Angylocalyx,4
Fabales,Fabaceae,Castanospermum,1
Fabales,Fabaceae,Xanthocercis,3
Fabales,Fabaceae,Duparquetia,1
Fabales,Fabaceae,Burkea,1
Fabales,Fabaceae,Mora,2
Fabales,Fabaceae,Dinizia,1
Fabales,Fabaceae,Stachyothyrsus,1
Fabales,Fabaceae,Umtiza,1
Fabales,Fabaceae,Arcoa,1
Fabales,Fabaceae,Gleditsia,11
Fabales,Fabaceae,Gymnocladus,2
Fabales,Fabaceae,Tetrapterocarpon,1
Fabales,Fabaceae,Erythrophleum,8
Fabales,Fabaceae,Diptychandra,1
Fabales,Fabaceae,Moldenhawera,5
Fabales,Fabaceae,Pachyelasma,1
Fabales,Fabaceae,Arapatiella,2
Fabales,Fabaceae,Campsiandra,4
Fabales,Fabaceae,Tachigali,47
Fabales,Fabaceae,Jacqueshuberia,3
Fabales,Fabaceae,Lemuropisum,1
Fabales,Fabaceae,Cercidium,1
Fabales,Fabaceae,Cercidium,10
Fabales,Fabaceae,Peltophorum,5
Fabales,Fabaceae,Delonix,11
Fabales,Fabaceae,Colvillea,1
Fabales,Fabaceae,Conzattia,2
Fabales,Fabaceae,Bussea,6
Fabales,Fabaceae,Schizolobium,2
Fabales,Fabaceae,Senegalia,83
Fabales,Fabaceae,Acacia,2
Fabales,Fabaceae,Vachellia,71
Fabales,Fabaceae,Mariosousa,13
Fabales,Fabaceae,Acacia,630
Fabales,Fabaceae,Senegalia,5
Fabales,Fabaceae,Acaciella,9
Fabales,Fabaceae,Mimozyganthus,1
Fabales,Fabaceae,Calliandropsis,1
Fabales,Fabaceae,Pseudopiptadenia,8
Fabales,Fabaceae,Amblygonocarpus,1
Fabales,Fabaceae,Xerocladia,1
Fabales,Fabaceae,Kanaloa,1
Fabales,Fabaceae,Schleinitzia,2
Fabales,Fabaceae,Tetrapleura,1
Fabales,Fabaceae,Adenanthera,3
Fabales,Fabaceae,Pentaclethra,3
Fabales,Fabaceae,Mimosa,278
Fabales,Fabaceae,Gagnebina,7
Fabales,Fabaceae,Dichrostachys,10
Fabales,Fabaceae,Lemurodendron,1
Fabales,Fabaceae,Anadenanthera,2
Fabales,Fabaceae,Elephantorrhiza,4
Fabales,Fabaceae,Xylia,5
Fabales,Fabaceae,Prosopidastrum,3
Fabales,Fabaceae,Piptadeniastrum,1
Fabales,Fabaceae,Indopiptadenia,1
Fabales,Fabaceae,Adenopodia,3
Fabales,Fabaceae,Chidlowia,1
Fabales,Fabaceae,Alantsilodendron,7
Fabales,Fabaceae,Leucaena,26
Fabales,Fabaceae,Prosopis,40
Fabales,Fabaceae,Entada,16
Fabales,Fabaceae,Newtonia,4
Fabales,Fabaceae,Aubrevillea,1
Fabales,Fabaceae,Parapiptadenia,5
Fabales,Fabaceae,Pityrocarpa,2
Fabales,Fabaceae,Microlobius,1
Fabales,Fabaceae,Stryphnodendron,22
Fabales,Fabaceae,Piptadenia,22
Fabales,Fabaceae,Neptunia,7
Fabales,Fabaceae,Plathymenia,2
Fabales,Fabaceae,Piptadeniopsis,1
Fabales,Fabaceae,Parkia,28
Fabales,Fabaceae,Fillaeopsis,1
Fabales,Fabaceae,Pseudoprosopis,1
Fabales,Fabaceae,Cylicodiscus,1
Fabales,Fabaceae,Desmanthus,22
Fabales,Fabaceae,Calpocalyx,2
Fabales,Fabaceae,Viguieranthus,6
Fabales,Fabaceae,Inga,113
Fabales,Fabaceae,Paraserianthes,2
Fabales,Fabaceae,Hesperalbizia,1
Fabales,Fabaceae,Pararchidendron,1
Fabales,Fabaceae,Wallaceodendron,1
Fabales,Fabaceae,Albizia,60
Fabales,Fabaceae,Marmaroxylon,2
Fabales,Fabaceae,Chloroleucon,8
Fabales,Fabaceae,Blanchetiodendron,1
Fabales,Fabaceae,Abarema,25
Fabales,Fabaceae,Cojoba,6
Fabales,Fabaceae,Faidherbia,1
Fabales,Fabaceae,Calliandra,97
Fabales,Fabaceae,Pithecellobium,13
Fabales,Fabaceae,Enterolobium,7
Fabales,Fabaceae,Thailentadopsis,2
Fabales,Fabaceae,Leucochloron,5
Fabales,Fabaceae,Ebenopsis,2
Fabales,Fabaceae,Albizia,1
Fabales,Fabaceae,Albizia,2
Fabales,Fabaceae,Serianthes,1
Fabales,Fabaceae,Cedrelinga,1
Fabales,Fabaceae,Archidendropsis,3
Fabales,Fabaceae,Sphinga,1
Fabales,Fabaceae,Cathormion,2
Fabales,Fabaceae,Archidendron,27
Fabales,Fabaceae,Havardia,4
Fabales,Fabaceae,Painteria,1
Fabales,Fabaceae,Lysiloma,9
Fabales,Fabaceae,Calliandra,2
Fabales,Fabaceae,Calliandra,23
Fabales,Fabaceae,Zygia,39
Fabales,Fabaceae,Hydrochorea,3
Fabales,Fabaceae,Macrosamanea,3
Fabales,Fabaceae,Samanea,3
Fabales,Fabaceae,Pseudosamanea,1
Fabales,Fabaceae,Caesalpinia,6
Fabales,Fabaceae,Gelrebia,7
Fabales,Fabaceae,Cordeauxia,1
Fabales,Fabaceae,Tara,3
Fabales,Fabaceae,Caesalpinia,25
Fabales,Fabaceae,Balsamocarpon,1
Fabales,Fabaceae,Erythrostemon,30
Fabales,Fabaceae,Pomaria,16
Fabales,Fabaceae,Lophocarpinia,1
Fabales,Fabaceae,Caesalpinia,5
Fabales,Fabaceae,Cenostigma,12
Fabales,Fabaceae,Hultholia,1
Fabales,Fabaceae,Stenodrepanum,1
Fabales,Fabaceae,Pterolobium,5
Fabales,Fabaceae,Zuccagnia,1
Fabales,Fabaceae,Moullava,4
Fabales,Fabaceae,Caesalpinia,1
Fabales,Fabaceae,Guilandina,4
Fabales,Fabaceae,Mezoneuron,12
Fabales,Fabaceae,Caesalpinia,1
Fabales,Fabaceae,Stuhlmannia,1
Fabales,Fabaceae,Denisophytum,7
Fabales,Fabaceae,Hoffmannseggia,24
Fabales,Fabaceae,Libidibia,7
Fabales,Fabaceae,Cassia,21
Fabales,Fabaceae,Chamaecrista,131
Fabales,Fabaceae,Haematoxylum,4
Fabales,Fabaceae,Senna,131
Fabales,Fabaceae,Recordoxylon,2
Fabales,Fabaceae,Melanoxylon,1
Fabales,Fabaceae,Pterogyne,1
Fabales,Fabaceae,Vouacapoua,2
Fabales,Fabaceae,Batesia,1
Fabales,Fabaceae,Arquita,5
Fabales,Fabaceae,Sympetalandra,1
Fabales,Fabaceae,Heteroflorum,1
Fabales,Fabaceae,Dimorphandra,8
Fabales,Fabaceae,Lysidice,2
Fabales,Fabaceae,Endertia,1
Fabales,Fabaceae,Saraca,6
Fabales,Fabaceae,Goniorrhachis,1
Fabales,Fabaceae,Barnebydendron,1
Fabales,Fabaceae,Tamarindus,1
Fabales,Fabaceae,Cryptosepalum,3
Fabales,Fabaceae,Lebruniodendron,1
Fabales,Fabaceae,Zenkerella,2
Fabales,Fabaceae,Paloue,5
Fabales,Fabaceae,Amherstia,1
Fabales,Fabaceae,Plagiosiphon,5
Fabales,Fabaceae,Normandiodendron,2
Fabales,Fabaceae,Neochevalierodendron,1
Fabales,Fabaceae,Loesenera,4
Fabales,Fabaceae,Polystemonanthus,1
Fabales,Fabaceae,Julbernardia,7
Fabales,Fabaceae,Ecuadendron,1
Fabales,Fabaceae,Annea,2
Fabales,Fabaceae,Micklethwaitia,1
Fabales,Fabaceae,Macrolobium,42
Fabales,Fabaceae,Talbotiella,7
Fabales,Fabaceae,Aphanocalyx,10
Fabales,Fabaceae,Oddoniodendron,2
Fabales,Fabaceae,Microberlinia,2
Fabales,Fabaceae,Berlinia,16
Fabales,Fabaceae,Icuria,1
Fabales,Fabaceae,Englerodendron,4
Fabales,Fabaceae,Crudia,13
Fabales,Fabaceae,Brachycylix,1
Fabales,Fabaceae,Heterostemon,7
Fabales,Fabaceae,Librevillea,1
Fabales,Fabaceae,Isomacrolobium,4
Fabales,Fabaceae,Elizabetha,11
Fabales,Fabaceae,Gabonius,1
Fabales,Fabaceae,Maniltoa,6
Fabales,Fabaceae,Michelsonia,1
Fabales,Fabaceae,Tetraberlinia,5
Fabales,Fabaceae,Dicymbe,5
Fabales,Fabaceae,Hymenostegia,12
Fabales,Fabaceae,Browneopsis,4
Fabales,Fabaceae,Gilbertiodendron,28
Fabales,Fabaceae,Scorodophloeus,3
Fabales,Fabaceae,Anthonotha,11
Fabales,Fabaceae,Bikinia,10
Fabales,Fabaceae,Humboldtia,6
Fabales,Fabaceae,Leonardoxa,1
Fabales,Fabaceae,Brachystegia,13
Fabales,Fabaceae,Paramacrolobium,1
Fabales,Fabaceae,Brownea,12
Fabales,Fabaceae,Cynometra,23
Fabales,Fabaceae,Isoberlinia,4
Fabales,Fabaceae,Paloveopsis,1
Fabales,Fabaceae,Didelotia,6
Fabales,Fabaceae,Pseudosindora,1
Fabales,Fabaceae,Sindora,10
Fabales,Fabaceae,Guibourtia,10
Fabales,Fabaceae,Brandzeia,1
Fabales,Fabaceae,Prioria,7
Fabales,Fabaceae,Sindoropsis,1
Fabales,Fabaceae,Neoapaloxylon,2
Fabales,Fabaceae,Peltogyne,7
Fabales,Fabaceae,Augouardia,1
Fabales,Fabaceae,Kingiodendron,4
Fabales,Fabaceae,Gilletiodendron,2
Fabales,Fabaceae,Hymenaea,13
Fabales,Fabaceae,Eurypetalum,2
Fabales,Fabaceae,Colophospermum,1
Fabales,Fabaceae,Copaifera,18
Fabales,Fabaceae,Daniellia,8
Fabales,Fabaceae,Hylodendron,1
Fabales,Fabaceae,Tessmannia,7
Fabales,Fabaceae,Baikiaea,2
Fabales,Fabaceae,Stemonocoleus,1
Fabales,Fabaceae,Detarium,3
Fabales,Fabaceae,Eperua,11
Fabales,Fabaceae,Hardwickia,1
Fabales,Fabaceae,Schotia,4
Fabales,Fabaceae,Brodriguesia,1
Fabales,Fabaceae,Intsia,2
Fabales,Fabaceae,Afzelia,7
Fabales,Fabaceae,Acrocarpus,1
Fabales,Fabaceae,Ceratonia,2
Fabales,Fabaceae,Schnella,11
Fabales,Fabaceae,Gigasiphon,4
Fabales,Fabaceae,Bauhinia,97
Fabales,Fabaceae,Phanera,31
Fabales,Fabaceae,Tylosema,4
Fabales,Fabaceae,Bauhinia,1
Fabales,Fabaceae,Piliostigma,3
Fabales,Fabaceae,Lysiphyllum,5
Fabales,Fabaceae,Brenierea,1
Fabales,Fabaceae,Adenolobus,2
Fabales,Fabaceae,Cercis,10
Fabales,Fabaceae,Griffonia,2
Gunnerales,Gunneraceae,Gunnera,29
Gunnerales,Myrothamnaceae,Myrothamnus,2
Buxales,Haptanthaceae,Haptanthus,1
Buxales,Haptanthaceae,Styloceras,6
Buxales,Haptanthaceae,Didymeles,3
Buxales,Haptanthaceae,Pachysandra,3
Buxales,Haptanthaceae,Notobuxus,2
Buxales,Haptanthaceae,Buxus,83
Buxales,Haptanthaceae,Sarcococca,14
Ceratophyllales,Ceratophyllaceae,Ceratophyllum,7
Burmanniales,Dioscoreaceae,Trichopus,2
Burmanniales,Dioscoreaceae,Stenomeris,2
Burmanniales,Dioscoreaceae,Dioscorea,228
Burmanniales,Thismiaceae,Thismia,22
Burmanniales,Burmanniaceae,Gymnosiphon,11
Burmanniales,Burmanniaceae,Tiputinia,1
Burmanniales,Burmanniaceae,Dictyostega,1
Burmanniales,Burmanniaceae,Geomitra,1
Burmanniales,Burmanniaceae,Burmannia,26
Burmanniales,Burmanniaceae,Campylosiphon,2
Burmanniales,Burmanniaceae,Haplothismia,1
Burmanniales,Burmanniaceae,Oxygyne,1
Burmanniales,Burmanniaceae,Apteria,1
Burmanniales,Burmanniaceae,Cymbocarpa,2
Burmanniales,Burmanniaceae,Afrothismia,7
Burmanniales,Burmanniaceae,Hexapterella,1
Burmanniales,Taccaceae,Tacca,17
Burmanniales,Nartheciaceae,Narthecium,3
Burmanniales,Nartheciaceae,Aletris,23
Burmanniales,Nartheciaceae,Nietneria,1
Burmanniales,Nartheciaceae,Metanarthecium,1
Burmanniales,Nartheciaceae,Lophiola,2
Petrosaviales,Petrosaviaceae,Japonolirion,1
Petrosaviales,Petrosaviaceae,Petrosavia,2
Liliales,Colchicaceae,Ornithoglossum,7
Liliales,Colchicaceae,Kuntheria,1
Liliales,Colchicaceae,Baeometra,1
Liliales,Colchicaceae,Merendera,2
Liliales,Colchicaceae,Schelhammera,2
Liliales,Colchicaceae,Colchicum,103
Liliales,Colchicaceae,Uvularia,6
Liliales,Colchicaceae,Iphigenia,9
Liliales,Colchicaceae,Wurmbea,33
Liliales,Colchicaceae,Prosartes,5
Liliales,Colchicaceae,Disporum,16
Liliales,Colchicaceae,Camptorrhiza,2
Liliales,Colchicaceae,Gloriosa,6
Liliales,Colchicaceae,Hexacyrtis,1
Liliales,Colchicaceae,Tripladenia,1
Liliales,Colchicaceae,Burchardia,6
Liliales,Colchicaceae,Androcymbium,42
Liliales,Corsiaceae,Corsia,1
Liliales,Corsiaceae,Arachnitis,2
Liliales,Smilacaceae,Lapageria,1
Liliales,Smilacaceae,Heterosmilax,6
Liliales,Smilacaceae,Smilax,119
Liliales,Philesiaceae,Philesia,1
Liliales,Liliaceae,Calochortus,64
Liliales,Liliaceae,Fritillaria,122
Liliales,Liliaceae,Notholirion,4
Liliales,Liliaceae,Amana,5
Liliales,Liliaceae,Clintonia,6
Liliales,Liliaceae,Erythronium,28
Liliales,Liliaceae,Medeola,1
Liliales,Liliaceae,Lilium,1
Liliales,Liliaceae,Tulipa,57
Liliales,Liliaceae,Cardiocrinum,3
Liliales,Liliaceae,Lilium,104
Liliales,Liliaceae,Lloydia,3
Liliales,Liliaceae,Sandersonia,1
Liliales,Liliaceae,Gagea,139
Liliales,Liliaceae,Tricyrtis,17
Liliales,Campynemataceae,Campynemanthe,2
Liliales,Alstroemeriaceae,Alstroemeria,60
Liliales,Alstroemeriaceae,Drymophila,2
Liliales,Alstroemeriaceae,Luzuriaga,4
Liliales,Alstroemeriaceae,Bomarea,59
Liliales,Ripogonaceae,Ripogonum,7
Liliales,Melanthiaceae,Veratrum,30
Liliales,Melanthiaceae,Pseudotrillium,1
Liliales,Melanthiaceae,Helonias,2
Liliales,Melanthiaceae,Heloniopsis,6
Liliales,Melanthiaceae,Anticlea,6
Liliales,Melanthiaceae,Chionographis,3
Liliales,Melanthiaceae,Scoliopus,2
Liliales,Melanthiaceae,Zigadenus,1
Liliales,Melanthiaceae,Ypsilandra,4
Liliales,Melanthiaceae,Chamaelirium,1
Liliales,Melanthiaceae,Toxicoscordion,7
Liliales,Melanthiaceae,Xerophyllum,2
Liliales,Melanthiaceae,Stenanthium,6
Liliales,Melanthiaceae,Trillium,49
Liliales,Melanthiaceae,Amianthium,1
Liliales,Melanthiaceae,Schoenocaulon,26
Liliales,Melanthiaceae,Paris,30
Liliales,Petermanniaceae,Petermannia,1
Asparagales,Tecophilaeaceae,Walleria,3
Asparagales,Tecophilaeaceae,Conanthera,5
Asparagales,Tecophilaeaceae,Eremiolirion,1
Asparagales,Tecophilaeaceae,Zephyra,3
Asparagales,Tecophilaeaceae,Cyanella,6
Asparagales,Tecophilaeaceae,Cyanastrum,1
Asparagales,Tecophilaeaceae,Odontostomum,1
Asparagales,Boryaceae,Alania,1
Asparagales,Boryaceae,Borya,11
Asparagales,Xeronemataceae,Xeronema,1
Asparagales,Ixioliriaceae,Ixiolirion,2
Asparagales,Asparagaceae,Asparagus,107
Asparagales,Asparagaceae,Hemiphylacus,2
Asparagales,Asparagaceae,Tupistra,7
Asparagales,Asparagaceae,Danae,1
Asparagales,Asparagaceae,Nolina,16
Asparagales,Asparagaceae,Comospermum,1
Asparagales,Asparagaceae,Reineckea,1
Asparagales,Asparagaceae,Ophiopogon,38
Asparagales,Asparagaceae,Disporopsis,7
Asparagales,Asparagaceae,Convallaria,3
Asparagales,Asparagaceae,Polygonatum,52
Asparagales,Asparagaceae,Speirantha,2
Asparagales,Asparagaceae,Semele,1
Asparagales,Asparagaceae,Maianthemum,30
Asparagales,Asparagaceae,Chrysodracon,6
Asparagales,Asparagaceae,Heteropolygonatum,7
Asparagales,Asparagaceae,Theropogon,1
Asparagales,Asparagaceae,Beaucarnea,12
Asparagales,Asparagaceae,Liriope,6
Asparagales,Asparagaceae,Eriospermum,9
Asparagales,Asparagaceae,Ruscus,4
Asparagales,Asparagaceae,Campylandra,9
Asparagales,Asparagaceae,Sansevieria,52
Asparagales,Asparagaceae,Streptopus,10
Asparagales,Asparagaceae,Dasylirion,9
Asparagales,Asparagaceae,Peliosanthes,10
Asparagales,Asparagaceae,Aspidistra,17
Asparagales,Asparagaceae,Dracaena,58
Asparagales,Asparagaceae,Aphyllanthes,1
Asparagales,Asparagaceae,Agave,61
Asparagales,Asparagaceae,Hesperoyucca,3
Asparagales,Asparagaceae,Chlorogalum,5
Asparagales,Asparagaceae,Furcraea,7
Asparagales,Asparagaceae,Polianthes,7
Asparagales,Asparagaceae,Paradisea,2
Asparagales,Asparagaceae,Prochnyanthes,1
Asparagales,Asparagaceae,Hesperaloe,6
Asparagales,Asparagaceae,Camassia,6
Asparagales,Asparagaceae,Herreriopsis,1
Asparagales,Asparagaceae,Hastingsia,4
Asparagales,Asparagaceae,Hagenbachia,1
Asparagales,Asparagaceae,Behnia,1
Asparagales,Asparagaceae,Schoenolirion,3
Asparagales,Asparagaceae,Trichopetalum,1
Asparagales,Asparagaceae,Anthericum,6
Asparagales,Asparagaceae,Manfreda,6
Asparagales,Asparagaceae,Beschorneria,6
Asparagales,Asparagaceae,Chlorophytum,72
Asparagales,Asparagaceae,Yucca,36
Asparagales,Asparagaceae,Paradisea,1
Asparagales,Asparagaceae,Hesperanthes,1
Asparagales,Asparagaceae,Anemarrhena,1
Asparagales,Asparagaceae,Hosta,20
Asparagales,Asparagaceae,Hesperocallis,1
Asparagales,Asparagaceae,Herreria,3
Asparagales,Asparagaceae,Diamena,1
Asparagales,Asparagaceae,Leucocrinum,1
Asparagales,Asparagaceae,Bessera,3
Asparagales,Asparagaceae,Milla,11
Asparagales,Asparagaceae,Brodiaea,12
Asparagales,Asparagaceae,Dandya,4
Asparagales,Asparagaceae,Triteleiopsis,1
Asparagales,Asparagaceae,Dichelostemma,6
Asparagales,Asparagaceae,Androstephium,2
Asparagales,Asparagaceae,Triteleia,10
Asparagales,Asparagaceae,Bloomeria,3
Asparagales,Asparagaceae,Muilla,3
Asparagales,Asparagaceae,Jaimehintonia,1
Asparagales,Asparagaceae,Petronymphe,2
Asparagales,Asparagaceae,Xerolirion,1
Asparagales,Asparagaceae,Cordyline,15
Asparagales,Asparagaceae,Acanthocarpus,1
Asparagales,Asparagaceae,Laxmannia,1
Asparagales,Asparagaceae,Sowerbaea,2
Asparagales,Asparagaceae,Eustrephus,1
Asparagales,Asparagaceae,Arthropodium,4
Asparagales,Asparagaceae,Thysanotus,3
Asparagales,Asparagaceae,Romnalda,2
Asparagales,Asparagaceae,Lomandra,10
Asparagales,Asparagaceae,Chamaexeros,1
Asparagales,Asparagaceae,Murchisonia,1
Asparagales,Amaryllidaceae,Ipheion,5
Asparagales,Amaryllidaceae,Speea,2
Asparagales,Amaryllidaceae,Gilliesia,2
Asparagales,Amaryllidaceae,Leucocoryne,18
Asparagales,Amaryllidaceae,Tristagma,14
Asparagales,Amaryllidaceae,Latace,1
Asparagales,Amaryllidaceae,Nothoscordum,19
Asparagales,Amaryllidaceae,Zoellnerallium,2
Asparagales,Amaryllidaceae,Solaria,3
Asparagales,Amaryllidaceae,Miersia,1
Asparagales,Amaryllidaceae,Prototulbaghia,1
Asparagales,Amaryllidaceae,Tulbaghia,17
Asparagales,Amaryllidaceae,Allium,491
Asparagales,Amaryllidaceae,Eithea,1
Asparagales,Amaryllidaceae,Crinum,61
Asparagales,Amaryllidaceae,Calostemma,2
Asparagales,Amaryllidaceae,Gethyllis,7
Asparagales,Amaryllidaceae,Lycoris,22
Asparagales,Amaryllidaceae,Hessea,7
Asparagales,Amaryllidaceae,Zephyranthes,34
Asparagales,Amaryllidaceae,Famatina,3
Asparagales,Amaryllidaceae,Rauhia,3
Asparagales,Amaryllidaceae,Hymenocallis,13
Asparagales,Amaryllidaceae,Griffinia,5
Asparagales,Amaryllidaceae,Apodolirion,2
Asparagales,Amaryllidaceae,Namaquanula,1
Asparagales,Amaryllidaceae,Ismene,6
Asparagales,Amaryllidaceae,Galanthus,23
Asparagales,Amaryllidaceae,Tocantinia,1
Asparagales,Amaryllidaceae,Stenomesson,7
Asparagales,Amaryllidaceae,Haemanthus,13
Asparagales,Amaryllidaceae,Hippeastrum,27
Asparagales,Amaryllidaceae,Pancratium,12
Asparagales,Amaryllidaceae,Worsleya,2
Asparagales,Amaryllidaceae,Narcissus,89
Asparagales,Amaryllidaceae,Leucojum,2
Asparagales,Amaryllidaceae,Eremocrinum,1
Asparagales,Amaryllidaceae,Eustephia,1
Asparagales,Amaryllidaceae,Rhodophiala,16
Asparagales,Amaryllidaceae,Placea,5
Asparagales,Amaryllidaceae,Chlidanthus,2
Asparagales,Amaryllidaceae,Hannonia,1
Asparagales,Amaryllidaceae,Cyrtanthus,44
Asparagales,Amaryllidaceae,Urceolina,2
Asparagales,Amaryllidaceae,Ungernia,2
Asparagales,Amaryllidaceae,Sternbergia,8
Asparagales,Amaryllidaceae,Nerine,9
Asparagales,Amaryllidaceae,Habranthus,13
Asparagales,Amaryllidaceae,Eucrosia,6
Asparagales,Amaryllidaceae,Amaryllis,3
Asparagales,Amaryllidaceae,Rhodolirium,1
Asparagales,Amaryllidaceae,Phaedranassa,6
Asparagales,Amaryllidaceae,Cryptostephanus,2
Asparagales,Amaryllidaceae,Leptochiton,1
Asparagales,Amaryllidaceae,Paramongaia,1
Asparagales,Amaryllidaceae,Clinanthus,6
Asparagales,Amaryllidaceae,Pamianthe,2
Asparagales,Amaryllidaceae,Ammocharis,6
Asparagales,Amaryllidaceae,Clivia,8
Asparagales,Amaryllidaceae,Boophone,2
Asparagales,Amaryllidaceae,Eucharis,4
Asparagales,Amaryllidaceae,Proiphys,2
Asparagales,Amaryllidaceae,Phycella,7
Asparagales,Amaryllidaceae,Traubia,1
Asparagales,Amaryllidaceae,Plagiolirion,1
Asparagales,Amaryllidaceae,Crossyne,2
Asparagales,Amaryllidaceae,Strumaria,10
Asparagales,Amaryllidaceae,Acis,9
Asparagales,Amaryllidaceae,Pyrolirion,3
Asparagales,Amaryllidaceae,Scadoxus,5
Asparagales,Amaryllidaceae,Lapiedra,1
Asparagales,Amaryllidaceae,Vagaria,2
Asparagales,Amaryllidaceae,Hieronymiella,2
Asparagales,Amaryllidaceae,Brunsvigia,7
Asparagales,Amaryllidaceae,Sprekelia,1
Asparagales,Amaryllidaceae,Caliphruria,2
Asparagales,Amaryllidaceae,Agapanthus,6
Asparagales,Lanariaceae,Lanaria,1
Asparagales,Iridaceae,Aristea,7
Asparagales,Iridaceae,Patersonia,4
Asparagales,Iridaceae,Geosiris,2
Asparagales,Iridaceae,Isophysis,1
Asparagales,Iridaceae,Alophia,3
Asparagales,Iridaceae,Kelissa,1
Asparagales,Iridaceae,Phalocallis,1
Asparagales,Iridaceae,Fosteria,1
Asparagales,Iridaceae,Ennealophus,1
Asparagales,Iridaceae,Cobana,1
Asparagales,Iridaceae,Eleutherine,2
Asparagales,Iridaceae,Mastigostyla,4
Asparagales,Iridaceae,Herbertia,6
Asparagales,Iridaceae,Calydorea,1
Asparagales,Iridaceae,Gelasine,2
Asparagales,Iridaceae,Nemastylis,3
Asparagales,Iridaceae,Sessilanthera,3
Asparagales,Iridaceae,Cipura,3
Asparagales,Iridaceae,Cardenanthus,2
Asparagales,Iridaceae,Cypella,23
Asparagales,Iridaceae,Rigidella,2
Asparagales,Iridaceae,Cypella,1
Asparagales,Iridaceae,Ainea,1
Asparagales,Iridaceae,Calydorea,12
Asparagales,Iridaceae,Hesperoxiphion,1
Asparagales,Iridaceae,Tigridia,15
Asparagales,Iridaceae,Cardiostigma,3
Asparagales,Iridaceae,Neomarica,23
Asparagales,Iridaceae,Deluciris,2
Asparagales,Iridaceae,Trimezia,9
Asparagales,Iridaceae,Pseudiris,1
Asparagales,Iridaceae,Pseudotrimezia,20
Asparagales,Iridaceae,Diplarrena,1
Asparagales,Iridaceae,Dietes,6
Asparagales,Iridaceae,Ferraria,2
Asparagales,Iridaceae,Moraea,166
Asparagales,Iridaceae,Bobartia,4
Asparagales,Iridaceae,Iris,228
Asparagales,Iridaceae,Libertia,6
Asparagales,Iridaceae,Orthrosanthus,4
Asparagales,Iridaceae,Solenomelus,2
Asparagales,Iridaceae,Olsynium,8
Asparagales,Iridaceae,Sisyrinchium,120
Asparagales,Iridaceae,Dierama,1
Asparagales,Iridaceae,Radinosiphon,2
Asparagales,Iridaceae,Crocus,158
Asparagales,Iridaceae,Duthiastrum,1
